Eastern Date Hour,Eastern Date Hour,Zone Name,Zone PTID,DAM Zonal LBMP,DAM Zonal Losses,DAM Zonal Congestion,DAM Zonal Price Version
15-09-2023 06:00,EDT,CAPITL,61757,24.4,1.21,0,1
15-09-2023 07:00,EDT,CAPITL,61757,25.24,1.25,0,1
15-09-2023 08:00,EDT,CAPITL,61757,25.65,1.06,-3.04,1
15-09-2023 09:00,EDT,CAPITL,61757,23.02,0.97,-0.52,1
15-09-2023 10:00,EDT,CAPITL,61757,21.12,0.83,0,1
15-09-2023 11:00,EDT,CAPITL,61757,20.64,0.83,-0.51,1
15-09-2023 12:00,EDT,CAPITL,61757,20.7,0.79,-0.3,1
15-09-2023 13:00,EDT,CAPITL,61757,22.26,0.81,-1.1,1
15-09-2023 14:00,EDT,CAPITL,61757,22.58,0.84,-0.28,1
15-09-2023 15:00,EDT,CAPITL,61757,23.92,0.89,-1.46,1
15-09-2023 16:00,EDT,CAPITL,61757,27.06,0.95,-3.54,1
15-09-2023 17:00,EDT,CAPITL,61757,35.68,1.05,-10.68,1
15-09-2023 18:00,EDT,CAPITL,61757,33.55,1.22,-5.9,1
15-09-2023 19:00,EDT,CAPITL,61757,31.88,1.15,-6.35,1
15-09-2023 20:00,EDT,CAPITL,61757,25.46,1.14,0,1
15-09-2023 21:00,EDT,CAPITL,61757,24.26,1.01,-1.72,1
15-09-2023 22:00,EDT,CAPITL,61757,22.84,0.97,-0.39,1
15-09-2023 23:00,EDT,CAPITL,61757,20.91,0.82,0,1
16-09-2023 00:00,EDT,CAPITL,61757,20.36,0.82,0,1
16-09-2023 01:00,EDT,CAPITL,61757,18.29,0.77,0,1
16-09-2023 02:00,EDT,CAPITL,61757,17.99,0.77,-0.09,1
16-09-2023 03:00,EDT,CAPITL,61757,18.92,0.66,-3.28,1
16-09-2023 04:00,EDT,CAPITL,61757,18.48,0.66,-2.83,1
16-09-2023 05:00,EDT,CAPITL,61757,18.52,0.81,0,1
16-09-2023 06:00,EDT,CAPITL,61757,19.66,0.86,-0.48,1
16-09-2023 07:00,EDT,CAPITL,61757,20.53,0.84,-2.94,1
16-09-2023 08:00,EDT,CAPITL,61757,21.56,0.63,-5.67,1
16-09-2023 09:00,EDT,CAPITL,61757,22.26,0.67,-6.26,1
16-09-2023 10:00,EDT,CAPITL,61757,21.88,0.65,-6.09,1
16-09-2023 11:00,EDT,CAPITL,61757,21.51,0.64,-5.71,1
16-09-2023 12:00,EDT,CAPITL,61757,21.82,0.65,-5.4,1
16-09-2023 13:00,EDT,CAPITL,61757,21.54,0.67,-4.24,1
16-09-2023 14:00,EDT,CAPITL,61757,21.02,0.67,-3.54,1
16-09-2023 15:00,EDT,CAPITL,61757,21.83,0.7,-3.13,1
16-09-2023 16:00,EDT,CAPITL,61757,25.07,0.97,-2.63,1
16-09-2023 17:00,EDT,CAPITL,61757,31.2,1.02,-7.08,1
16-09-2023 18:00,EDT,CAPITL,61757,30.48,1.07,-6.15,1
16-09-2023 19:00,EDT,CAPITL,61757,28.56,1.17,-3.06,1
16-09-2023 20:00,EDT,CAPITL,61757,25.41,1.26,-0.74,1
16-09-2023 21:00,EDT,CAPITL,61757,22.52,0.99,0,1
16-09-2023 22:00,EDT,CAPITL,61757,21.22,0.91,0,1
16-09-2023 23:00,EDT,CAPITL,61757,20.56,0.86,-1.03,1
17-09-2023 00:00,EDT,CAPITL,61757,18.7,0.79,0,1
17-09-2023 01:00,EDT,CAPITL,61757,17.13,0.72,0,1
17-09-2023 02:00,EDT,CAPITL,61757,16.17,0.71,0,1
17-09-2023 03:00,EDT,CAPITL,61757,15.08,0.68,-0.01,1
17-09-2023 04:00,EDT,CAPITL,61757,15.3,0.66,0,1
17-09-2023 05:00,EDT,CAPITL,61757,15.96,0.7,0,1
17-09-2023 06:00,EDT,CAPITL,61757,17.74,0.74,-1.01,1
17-09-2023 07:00,EDT,CAPITL,61757,17.03,0.71,-1.11,1
17-09-2023 08:00,EDT,CAPITL,61757,17.1,0.69,-1.15,1
17-09-2023 09:00,EDT,CAPITL,61757,17.28,0.71,-0.3,1
17-09-2023 10:00,EDT,CAPITL,61757,16.91,0.63,0,1
17-09-2023 11:00,EDT,CAPITL,61757,17.03,0.64,0,1
17-09-2023 12:00,EDT,CAPITL,61757,18.04,0.64,0,1
17-09-2023 13:00,EDT,CAPITL,61757,19.13,0.77,0,1
17-09-2023 14:00,EDT,CAPITL,61757,20.64,0.87,0,1
17-09-2023 15:00,EDT,CAPITL,61757,21.22,0.93,0,1
17-09-2023 16:00,EDT,CAPITL,61757,26.26,1.2,-1.13,1
17-09-2023 17:00,EDT,CAPITL,61757,32.01,1.64,0,1
17-09-2023 18:00,EDT,CAPITL,61757,32,1.61,-0.63,1
17-09-2023 19:00,EDT,CAPITL,61757,33.45,1.8,0,1
17-09-2023 20:00,EDT,CAPITL,61757,28.52,1.43,0,1
17-09-2023 21:00,EDT,CAPITL,61757,23.67,1.11,0,1
17-09-2023 22:00,EDT,CAPITL,61757,22.04,0.93,0,1
17-09-2023 23:00,EDT,CAPITL,61757,20.8,0.78,0,1
18-09-2023 00:00,EDT,CAPITL,61757,20.12,0.74,0,1
18-09-2023 01:00,EDT,CAPITL,61757,18.47,0.69,0,1
18-09-2023 02:00,EDT,CAPITL,61757,17.38,0.67,0,1
18-09-2023 03:00,EDT,CAPITL,61757,17.28,0.68,0,1
18-09-2023 04:00,EDT,CAPITL,61757,17.63,0.65,0,1
18-09-2023 05:00,EDT,CAPITL,61757,19.23,0.7,0,1
18-09-2023 06:00,EDT,CAPITL,61757,24.41,1.07,0,1
18-09-2023 07:00,EDT,CAPITL,61757,26.1,1.31,0,1
18-09-2023 08:00,EDT,CAPITL,61757,28.05,1.59,0,1
18-09-2023 09:00,EDT,CAPITL,61757,28.22,1.6,0,1
18-09-2023 10:00,EDT,CAPITL,61757,28.01,1.56,0,1
18-09-2023 11:00,EDT,CAPITL,61757,28.49,1.61,0,1
18-09-2023 12:00,EDT,CAPITL,61757,28.53,1.61,0,1
18-09-2023 13:00,EDT,CAPITL,61757,28.4,1.54,-0.25,1
18-09-2023 14:00,EDT,CAPITL,61757,28.54,1.56,0,1
18-09-2023 15:00,EDT,CAPITL,61757,29.62,1.63,-0.37,1
18-09-2023 16:00,EDT,CAPITL,61757,30.96,1.64,-0.96,1
18-09-2023 17:00,EDT,CAPITL,61757,34.49,1.8,-2.61,1
18-09-2023 18:00,EDT,CAPITL,61757,35.68,1.74,-5.01,1
18-09-2023 19:00,EDT,CAPITL,61757,33.54,1.96,0,1
18-09-2023 20:00,EDT,CAPITL,61757,30.72,1.79,0,1
18-09-2023 21:00,EDT,CAPITL,61757,25.98,1.35,0,1
18-09-2023 22:00,EDT,CAPITL,61757,24.05,1.08,0,1
18-09-2023 23:00,EDT,CAPITL,61757,22.78,0.96,0,1
19-09-2023 00:00,EDT,CAPITL,61757,20.18,0.85,0,1
19-09-2023 01:00,EDT,CAPITL,61757,18.01,0.73,0,1
19-09-2023 02:00,EDT,CAPITL,61757,16.84,0.69,0,1
19-09-2023 03:00,EDT,CAPITL,61757,15.18,0.65,0,1
19-09-2023 04:00,EDT,CAPITL,61757,15.91,0.73,0,1
19-09-2023 05:00,EDT,CAPITL,61757,18.59,0.87,0,1
19-09-2023 06:00,EDT,CAPITL,61757,26.3,1.42,0,1
19-09-2023 07:00,EDT,CAPITL,61757,27.96,1.17,-5.1,1
19-09-2023 08:00,EDT,CAPITL,61757,27.64,1.1,-4.9,1
19-09-2023 09:00,EDT,CAPITL,61757,26.21,1.04,-3.58,1
19-09-2023 10:00,EDT,CAPITL,61757,23.28,1.05,-2.09,1
19-09-2023 11:00,EDT,CAPITL,61757,23.77,1.04,-2.66,1
19-09-2023 12:00,EDT,CAPITL,61757,23.77,1.02,-3.21,1
19-09-2023 13:00,EDT,CAPITL,61757,24.45,0.97,-4.46,1
19-09-2023 14:00,EDT,CAPITL,61757,24.73,0.95,-4.03,1
19-09-2023 15:00,EDT,CAPITL,61757,26.21,0.95,-5.02,1
19-09-2023 16:00,EDT,CAPITL,61757,32.28,1.01,-10.65,1
19-09-2023 17:00,EDT,CAPITL,61757,40.26,1.17,-17.43,1
19-09-2023 18:00,EDT,CAPITL,61757,36.66,1.35,-10.34,1
19-09-2023 19:00,EDT,CAPITL,61757,32.6,1.6,-1.92,1
19-09-2023 20:00,EDT,CAPITL,61757,28.39,1.54,-0.3,1
19-09-2023 21:00,EDT,CAPITL,61757,24.22,1.28,0.01,1
19-09-2023 22:00,EDT,CAPITL,61757,22.65,1.1,0,1
19-09-2023 23:00,EDT,CAPITL,61757,20.87,0.86,0,1
20-09-2023 00:00,EDT,CAPITL,61757,19.37,0.83,0,1
20-09-2023 01:00,EDT,CAPITL,61757,17.77,0.78,0,1
20-09-2023 02:00,EDT,CAPITL,61757,16.15,0.72,0,1
20-09-2023 03:00,EDT,CAPITL,61757,15.32,0.69,0,1
20-09-2023 04:00,EDT,CAPITL,61757,16.54,0.73,0,1
20-09-2023 05:00,EDT,CAPITL,61757,18.85,0.86,0,1
20-09-2023 06:00,EDT,CAPITL,61757,23.24,1.11,0,1
20-09-2023 07:00,EDT,CAPITL,61757,27.44,1.28,-1.51,1
20-09-2023 08:00,EDT,CAPITL,61757,25.14,1.11,-1.39,1
20-09-2023 09:00,EDT,CAPITL,61757,22.63,1.02,0,1
20-09-2023 10:00,EDT,CAPITL,61757,21.88,0.88,0,1
20-09-2023 11:00,EDT,CAPITL,61757,21.39,0.86,0,1
20-09-2023 12:00,EDT,CAPITL,61757,21.59,0.93,0,1
20-09-2023 13:00,EDT,CAPITL,61757,22.22,0.94,0,1
20-09-2023 14:00,EDT,CAPITL,61757,22.6,1.01,0,1
20-09-2023 15:00,EDT,CAPITL,61757,23.68,1.04,-1.07,1
20-09-2023 16:00,EDT,CAPITL,61757,25.97,1.12,0,1
20-09-2023 17:00,EDT,CAPITL,61757,32.7,1.51,-2.09,1
20-09-2023 18:00,EDT,CAPITL,61757,33.54,1.75,0,1
20-09-2023 19:00,EDT,CAPITL,61757,33.08,1.75,0,1
20-09-2023 20:00,EDT,CAPITL,61757,29.55,1.62,0,1
20-09-2023 21:00,EDT,CAPITL,61757,24.47,1.23,0,1
20-09-2023 22:00,EDT,CAPITL,61757,22.43,0.94,0,1
20-09-2023 23:00,EDT,CAPITL,61757,20.73,0.74,0,1
21-09-2023 00:00,EDT,CAPITL,61757,17.91,0.67,0,1
21-09-2023 01:00,EDT,CAPITL,61757,16.74,0.7,0,1
21-09-2023 02:00,EDT,CAPITL,61757,15.6,0.64,0,1
21-09-2023 03:00,EDT,CAPITL,61757,15.18,0.6,0,1
21-09-2023 04:00,EDT,CAPITL,61757,15.33,0.6,0,1
21-09-2023 05:00,EDT,CAPITL,61757,18.56,0.73,0,1
21-09-2023 06:00,EDT,CAPITL,61757,24.82,1.09,0,1
21-09-2023 07:00,EDT,CAPITL,61757,27.03,1.29,0,1
21-09-2023 08:00,EDT,CAPITL,61757,24.15,1.04,0,1
21-09-2023 09:00,EDT,CAPITL,61757,22.61,0.97,0,1
21-09-2023 10:00,EDT,CAPITL,61757,21.07,0.81,0,1
21-09-2023 11:00,EDT,CAPITL,61757,20.88,0.78,0,1
21-09-2023 12:00,EDT,CAPITL,61757,21.16,0.81,0,1
21-09-2023 13:00,EDT,CAPITL,61757,22.09,0.79,0,1
21-09-2023 14:00,EDT,CAPITL,61757,22.42,0.84,0,1
21-09-2023 15:00,EDT,CAPITL,61757,23.04,1.01,0,1
21-09-2023 16:00,EDT,CAPITL,61757,25.98,1.26,0,1
21-09-2023 17:00,EDT,CAPITL,61757,32.9,1.65,-1.23,1
21-09-2023 18:00,EDT,CAPITL,61757,33.58,1.81,0,1
21-09-2023 19:00,EDT,CAPITL,61757,33.25,1.76,0,1
21-09-2023 20:00,EDT,CAPITL,61757,29.57,1.67,0,1
21-09-2023 21:00,EDT,CAPITL,61757,24.99,1.23,0,1
21-09-2023 22:00,EDT,CAPITL,61757,22.06,0.87,0,1
21-09-2023 23:00,EDT,CAPITL,61757,20.66,0.64,0,1
22-09-2023 00:00,EDT,CAPITL,61757,18.51,0.75,0,1
22-09-2023 01:00,EDT,CAPITL,61757,17.23,0.71,0,1
22-09-2023 02:00,EDT,CAPITL,61757,15.29,0.63,0,1
22-09-2023 03:00,EDT,CAPITL,61757,15.06,0.62,0,1
22-09-2023 04:00,EDT,CAPITL,61757,15.07,0.65,0,1
22-09-2023 05:00,EDT,CAPITL,61757,16.84,0.74,0,1
22-09-2023 06:00,EDT,CAPITL,61757,24.66,1.17,0,1
22-09-2023 07:00,EDT,CAPITL,61757,26.75,1.37,0,1
22-09-2023 08:00,EDT,CAPITL,61757,25.19,1.24,0,1
22-09-2023 09:00,EDT,CAPITL,61757,22.68,1.08,0,1
22-09-2023 10:00,EDT,CAPITL,61757,21.85,0.92,0,1
22-09-2023 11:00,EDT,CAPITL,61757,21.31,0.9,0,1
22-09-2023 12:00,EDT,CAPITL,61757,20.78,0.87,0,1
22-09-2023 13:00,EDT,CAPITL,61757,21.36,0.9,0,1
22-09-2023 14:00,EDT,CAPITL,61757,22.02,0.95,0,1
22-09-2023 15:00,EDT,CAPITL,61757,23.16,1.23,0,1
22-09-2023 16:00,EDT,CAPITL,61757,26.42,1.38,0,1
22-09-2023 17:00,EDT,CAPITL,61757,30.65,1.62,0,1
22-09-2023 18:00,EDT,CAPITL,61757,30.7,1.63,0,1
22-09-2023 19:00,EDT,CAPITL,61757,29.74,1.43,-2.75,1
22-09-2023 20:00,EDT,CAPITL,61757,27.22,1.31,-2.86,1
22-09-2023 21:00,EDT,CAPITL,61757,22.99,1.2,-0.25,1
22-09-2023 22:00,EDT,CAPITL,61757,21.07,0.97,0,1
22-09-2023 23:00,EDT,CAPITL,61757,20.08,0.85,0,1
23-09-2023 00:00,EDT,CAPITL,61757,20.38,0.88,0,1
23-09-2023 01:00,EDT,CAPITL,61757,17.89,0.77,0,1
23-09-2023 02:00,EDT,CAPITL,61757,17.51,0.75,0,1
23-09-2023 03:00,EDT,CAPITL,61757,15.47,0.71,0,1
23-09-2023 04:00,EDT,CAPITL,61757,16.47,0.72,0,1
23-09-2023 05:00,EDT,CAPITL,61757,18.15,0.9,0,1
23-09-2023 06:00,EDT,CAPITL,61757,18.82,0.96,0,1
23-09-2023 07:00,EDT,CAPITL,61757,20.07,0.94,0,1
23-09-2023 08:00,EDT,CAPITL,61757,22.44,1.09,0,1
23-09-2023 09:00,EDT,CAPITL,61757,23.22,1.29,0,1
23-09-2023 10:00,EDT,CAPITL,61757,22.33,1.1,0,1
23-09-2023 11:00,EDT,CAPITL,61757,21.55,1.12,0,1
23-09-2023 12:00,EDT,CAPITL,61757,21.8,1.08,0,1
23-09-2023 13:00,EDT,CAPITL,61757,21.71,1.11,0,1
23-09-2023 14:00,EDT,CAPITL,61757,21.57,1.07,0,1
23-09-2023 15:00,EDT,CAPITL,61757,21.64,1.07,0,1
23-09-2023 16:00,EDT,CAPITL,61757,24.33,1.07,-1.86,1
23-09-2023 17:00,EDT,CAPITL,61757,26.65,1.32,-1.23,1
23-09-2023 18:00,EDT,CAPITL,61757,28.46,1.41,-2.35,1
23-09-2023 19:00,EDT,CAPITL,61757,28.79,1.43,-2.65,1
23-09-2023 20:00,EDT,CAPITL,61757,24.25,1.37,0,1
23-09-2023 21:00,EDT,CAPITL,61757,22.36,1.1,0,1
23-09-2023 22:00,EDT,CAPITL,61757,21.07,0.98,0,1
23-09-2023 23:00,EDT,CAPITL,61757,18.31,0.79,0,1
24-09-2023 00:00,EDT,CAPITL,61757,16.61,0.8,-0.19,1
24-09-2023 01:00,EDT,CAPITL,61757,16.49,0.66,-2.93,1
24-09-2023 02:00,EDT,CAPITL,61757,14.57,0.62,-1.82,1
24-09-2023 03:00,EDT,CAPITL,61757,14.73,0.53,-3.7,1
24-09-2023 04:00,EDT,CAPITL,61757,14.65,0.54,-3.76,1
24-09-2023 05:00,EDT,CAPITL,61757,15.01,0.61,-3.41,1
24-09-2023 06:00,EDT,CAPITL,61757,13.86,0.73,0,1
24-09-2023 07:00,EDT,CAPITL,61757,15.42,0.75,0,1
24-09-2023 08:00,EDT,CAPITL,61757,18.04,0.88,-0.26,1
24-09-2023 09:00,EDT,CAPITL,61757,21.82,0.89,-3.78,1
24-09-2023 10:00,EDT,CAPITL,61757,21.02,1.08,-0.56,1
24-09-2023 11:00,EDT,CAPITL,61757,20.37,1.07,-0.15,1
24-09-2023 12:00,EDT,CAPITL,61757,20.51,1.01,0,1
24-09-2023 13:00,EDT,CAPITL,61757,20.43,1.01,0,1
24-09-2023 14:00,EDT,CAPITL,61757,20.64,1.04,0,1
24-09-2023 15:00,EDT,CAPITL,61757,20.64,1,0,1
24-09-2023 16:00,EDT,CAPITL,61757,22.23,1.18,0,1
24-09-2023 17:00,EDT,CAPITL,61757,26.4,1.35,-2.99,1
24-09-2023 18:00,EDT,CAPITL,61757,27.98,1.57,-1.44,1
24-09-2023 19:00,EDT,CAPITL,61757,30.71,1.48,-3.62,1
24-09-2023 20:00,EDT,CAPITL,61757,25.56,1.41,-0.29,1
24-09-2023 21:00,EDT,CAPITL,61757,23.1,1.21,-0.34,1
24-09-2023 22:00,EDT,CAPITL,61757,20.68,0.95,0,1
24-09-2023 23:00,EDT,CAPITL,61757,18.08,0.74,0,1
25-09-2023 00:00,EDT,CAPITL,61757,18.36,0.87,0,1
25-09-2023 01:00,EDT,CAPITL,61757,16.42,0.74,0,1
25-09-2023 02:00,EDT,CAPITL,61757,14.61,0.68,0,1
25-09-2023 03:00,EDT,CAPITL,61757,14.09,0.63,0,1
25-09-2023 04:00,EDT,CAPITL,61757,14.97,0.73,0,1
25-09-2023 05:00,EDT,CAPITL,61757,18.01,0.91,0,1
25-09-2023 06:00,EDT,CAPITL,61757,23.74,1.22,0,1
25-09-2023 07:00,EDT,CAPITL,61757,26.57,1.3,-1.22,1
25-09-2023 08:00,EDT,CAPITL,61757,28.32,1.24,-3.21,1
25-09-2023 09:00,EDT,CAPITL,61757,28.14,1.21,-3.22,1
25-09-2023 10:00,EDT,CAPITL,61757,27.07,1.36,0,1
25-09-2023 11:00,EDT,CAPITL,61757,26.61,1.36,0,1
25-09-2023 12:00,EDT,CAPITL,61757,25.4,1.12,-1.33,1
25-09-2023 13:00,EDT,CAPITL,61757,25.21,1.14,-1.18,1
25-09-2023 14:00,EDT,CAPITL,61757,25.44,1.15,-1.19,1
25-09-2023 15:00,EDT,CAPITL,61757,26.53,1.28,-0.23,1
25-09-2023 16:00,EDT,CAPITL,61757,30.15,1.2,-4.54,1
25-09-2023 17:00,EDT,CAPITL,61757,33.94,1.29,-7.76,1
25-09-2023 18:00,EDT,CAPITL,61757,37.39,1.25,-11.55,1
25-09-2023 19:00,EDT,CAPITL,61757,37.2,1.49,-7.01,1
25-09-2023 20:00,EDT,CAPITL,61757,30.54,1.41,-2.98,1
25-09-2023 21:00,EDT,CAPITL,61757,27.6,1.17,-3.91,1
25-09-2023 22:00,EDT,CAPITL,61757,22.65,1.1,0,1
25-09-2023 23:00,EDT,CAPITL,61757,20.82,0.8,0,1
26-09-2023 00:00,EDT,CAPITL,61757,19.88,0.93,0,1
26-09-2023 01:00,EDT,CAPITL,61757,17.99,0.81,0,1
26-09-2023 02:00,EDT,CAPITL,61757,15.27,0.69,0,1
26-09-2023 03:00,EDT,CAPITL,61757,15.24,0.68,0,1
26-09-2023 04:00,EDT,CAPITL,61757,15.39,0.69,0,1
26-09-2023 05:00,EDT,CAPITL,61757,19.48,0.91,0,1
26-09-2023 06:00,EDT,CAPITL,61757,27.89,1.29,-0.82,1
26-09-2023 07:00,EDT,CAPITL,61757,29.61,1.53,-1.23,1
26-09-2023 08:00,EDT,CAPITL,61757,30.03,1.42,-3.19,1
26-09-2023 09:00,EDT,CAPITL,61757,27.03,1.37,-0.23,1
26-09-2023 10:00,EDT,CAPITL,61757,25.62,1.24,0,1
26-09-2023 11:00,EDT,CAPITL,61757,24.52,1.17,0,1
26-09-2023 12:00,EDT,CAPITL,61757,23.21,1.06,0,1
26-09-2023 13:00,EDT,CAPITL,61757,22.97,1.05,0,1
26-09-2023 14:00,EDT,CAPITL,61757,22.71,1.02,0,1
26-09-2023 15:00,EDT,CAPITL,61757,23.09,1.02,0,1
26-09-2023 16:00,EDT,CAPITL,61757,24.65,1.12,-0.12,1
26-09-2023 17:00,EDT,CAPITL,61757,30.03,1.39,-1.35,1
26-09-2023 18:00,EDT,CAPITL,61757,30.2,1.44,-1.14,1
26-09-2023 19:00,EDT,CAPITL,61757,32.65,1.42,-3.85,1
26-09-2023 20:00,EDT,CAPITL,61757,28.94,1.42,-2.14,1
26-09-2023 21:00,EDT,CAPITL,61757,24.06,1.25,0,1
26-09-2023 22:00,EDT,CAPITL,61757,22.54,1.07,0,1
26-09-2023 23:00,EDT,CAPITL,61757,20.45,0.69,0,1
27-09-2023 00:00,EDT,CAPITL,61757,20.55,0.75,0,1
27-09-2023 01:00,EDT,CAPITL,61757,19.57,0.77,0,1
27-09-2023 02:00,EDT,CAPITL,61757,18.53,0.75,0,1
27-09-2023 03:00,EDT,CAPITL,61757,17.95,0.71,0,1
27-09-2023 04:00,EDT,CAPITL,61757,18.4,0.73,0,1
27-09-2023 05:00,EDT,CAPITL,61757,21.04,0.89,0,1
27-09-2023 06:00,EDT,CAPITL,61757,29.61,1.29,-0.25,1
27-09-2023 07:00,EDT,CAPITL,61757,33.15,1.48,-2.15,1
27-09-2023 08:00,EDT,CAPITL,61757,30,1.38,-0.55,1
27-09-2023 09:00,EDT,CAPITL,61757,26.16,1.08,0,1
27-09-2023 10:00,EDT,CAPITL,61757,24.37,0.99,0.1,1
27-09-2023 11:00,EDT,CAPITL,61757,22.61,1.02,0,1
27-09-2023 12:00,EDT,CAPITL,61757,22.41,0.94,0,1
27-09-2023 13:00,EDT,CAPITL,61757,22.78,1.02,0,1
27-09-2023 14:00,EDT,CAPITL,61757,22.97,1.03,0.01,1
27-09-2023 15:00,EDT,CAPITL,61757,24.75,1.14,0.08,1
27-09-2023 16:00,EDT,CAPITL,61757,28.25,1.15,-3.67,1
27-09-2023 17:00,EDT,CAPITL,61757,31.13,1.43,-0.59,1
27-09-2023 18:00,EDT,CAPITL,61757,34.64,1.55,-3.35,1
27-09-2023 19:00,EDT,CAPITL,61757,35.84,1.52,-4.45,1
27-09-2023 20:00,EDT,CAPITL,61757,31.21,1.42,-2.02,1
27-09-2023 21:00,EDT,CAPITL,61757,27.63,1.22,-1.55,1
27-09-2023 22:00,EDT,CAPITL,61757,24.02,1.12,0,1
27-09-2023 23:00,EDT,CAPITL,61757,21.88,0.76,0,1
28-09-2023 00:00,EDT,CAPITL,61757,21.64,0.87,0,1
28-09-2023 01:00,EDT,CAPITL,61757,19.33,0.8,0,1
28-09-2023 02:00,EDT,CAPITL,61757,17.81,0.75,0,1
28-09-2023 03:00,EDT,CAPITL,61757,17.75,0.72,0,1
28-09-2023 04:00,EDT,CAPITL,61757,17.95,0.76,0,1
28-09-2023 05:00,EDT,CAPITL,61757,20.65,0.89,0,1
28-09-2023 06:00,EDT,CAPITL,61757,29.53,1.26,-2.03,1
28-09-2023 07:00,EDT,CAPITL,61757,32.11,1.42,-4.47,1
28-09-2023 08:00,EDT,CAPITL,61757,31.1,1.31,-5.6,1
28-09-2023 09:00,EDT,CAPITL,61757,25.04,1.24,-0.41,1
28-09-2023 10:00,EDT,CAPITL,61757,23.24,1.13,0,1
28-09-2023 11:00,EDT,CAPITL,61757,22.39,0.94,0,1
28-09-2023 12:00,EDT,CAPITL,61757,22.05,0.87,0,1
28-09-2023 13:00,EDT,CAPITL,61757,22.52,0.95,0,1
28-09-2023 14:00,EDT,CAPITL,61757,22.88,1.01,0,1
28-09-2023 15:00,EDT,CAPITL,61757,23.72,1.11,0,1
28-09-2023 16:00,EDT,CAPITL,61757,26.98,1.38,-0.04,1
28-09-2023 17:00,EDT,CAPITL,61757,32.94,1.52,-3.79,1
28-09-2023 18:00,EDT,CAPITL,61757,33.77,1.54,-3.79,1
28-09-2023 19:00,EDT,CAPITL,61757,37.03,1.54,-7.02,1
28-09-2023 20:00,EDT,CAPITL,61757,31.6,1.38,-5.07,1
28-09-2023 21:00,EDT,CAPITL,61757,26.55,1.21,-2.99,1
28-09-2023 22:00,EDT,CAPITL,61757,23.11,1.05,-0.2,1
28-09-2023 23:00,EDT,CAPITL,61757,21.77,0.92,0,1
29-09-2023 00:00,EDT,CAPITL,61757,21.81,0.94,0,1
29-09-2023 01:00,EDT,CAPITL,61757,19.74,0.8,0,1
29-09-2023 02:00,EDT,CAPITL,61757,18.73,0.75,0,1
29-09-2023 03:00,EDT,CAPITL,61757,18.41,0.73,0,1
29-09-2023 04:00,EDT,CAPITL,61757,19.13,0.75,0,1
29-09-2023 05:00,EDT,CAPITL,61757,22.58,0.93,0,1
29-09-2023 06:00,EDT,CAPITL,61757,30.42,1.48,0,1
29-09-2023 07:00,EDT,CAPITL,61757,33.25,1.69,-0.19,1
29-09-2023 08:00,EDT,CAPITL,61757,32.77,1.52,-3.55,1
29-09-2023 09:00,EDT,CAPITL,61757,31.62,1.56,-1.73,1
29-09-2023 10:00,EDT,CAPITL,61757,29.77,1.54,-0.12,1
29-09-2023 11:00,EDT,CAPITL,61757,28.95,1.5,-0.09,1
29-09-2023 12:00,EDT,CAPITL,61757,28.39,1.47,-0.25,1
29-09-2023 13:00,EDT,CAPITL,61757,28.01,1.43,0,1
29-09-2023 14:00,EDT,CAPITL,61757,27.96,1.46,0,1
29-09-2023 15:00,EDT,CAPITL,61757,28.64,1.4,-0.79,1
29-09-2023 16:00,EDT,CAPITL,61757,32.54,1.42,-4.32,1
29-09-2023 17:00,EDT,CAPITL,61757,33.1,1.66,-0.73,1
29-09-2023 18:00,EDT,CAPITL,61757,34.24,1.57,-4.07,1
29-09-2023 19:00,EDT,CAPITL,61757,35.25,1.6,-4.51,1
29-09-2023 20:00,EDT,CAPITL,61757,30.02,1.55,-0.22,1
29-09-2023 21:00,EDT,CAPITL,61757,27.81,1.46,-0.22,1
29-09-2023 22:00,EDT,CAPITL,61757,25.68,1.2,0,1
29-09-2023 23:00,EDT,CAPITL,61757,23.66,0.87,0,1
30-09-2023 00:00,EDT,CAPITL,61757,23.21,0.83,0,1
30-09-2023 01:00,EDT,CAPITL,61757,21.53,0.77,0,1
30-09-2023 02:00,EDT,CAPITL,61757,19.81,0.67,0,1
30-09-2023 03:00,EDT,CAPITL,61757,19.16,0.61,0,1
30-09-2023 04:00,EDT,CAPITL,61757,19.42,0.66,0,1
30-09-2023 05:00,EDT,CAPITL,61757,20.33,0.71,0,1
30-09-2023 06:00,EDT,CAPITL,61757,23.07,0.87,0,1
30-09-2023 07:00,EDT,CAPITL,61757,22.39,0.96,0,1
30-09-2023 08:00,EDT,CAPITL,61757,22.83,1.13,0,1
30-09-2023 09:00,EDT,CAPITL,61757,25.26,1.1,-2.66,1
30-09-2023 10:00,EDT,CAPITL,61757,23.69,1.19,0,1
30-09-2023 11:00,EDT,CAPITL,61757,22.47,1.01,0,1
30-09-2023 12:00,EDT,CAPITL,61757,22.32,0.92,0,1
30-09-2023 13:00,EDT,CAPITL,61757,22.68,1.06,0,1
30-09-2023 14:00,EDT,CAPITL,61757,23.34,1.05,0,1
30-09-2023 15:00,EDT,CAPITL,61757,22.45,0.97,0,1
30-09-2023 16:00,EDT,CAPITL,61757,24.74,1.22,0,1
30-09-2023 17:00,EDT,CAPITL,61757,26.51,1.17,0,1
30-09-2023 18:00,EDT,CAPITL,61757,29.05,1.33,0,1
30-09-2023 19:00,EDT,CAPITL,61757,30.67,1.46,0,1
